3313.43 -1.2e-08 5.25e-08 
3312.56 8e-09 2.7e-08 
3311.65 -6.5e-09 5.65e-08 
3310.84 1.25e-08 4.8e-08 
3310.07 0 1.35e-08 
3309.38 4.1e-08 5.25e-08 
3308.75 5e-09 4.15e-08 
3308.15 1.3e-08 4.65e-08 
3307.59 1.1e-08 6.3e-08 
3307.12 2e-08 5.65e-08 
3306.79 4e-09 6.8e-08 
3306.67 1.6e-08 6.4e-08 
3306.67 -2.05e-08 6.8e-08 
3306.73 -2e-08 2.3e-08 
3306.72 -1.55e-08 6.15e-08 
3306.54 3.5e-09 4.1e-08 
3306.22 2.9e-08 1.65e-08 
3305.81 3.15e-08 3.7e-08 
3305.37 4e-09 5.1e-08 
3304.86 1.4e-08 5.2e-08 
3304.31 1.85e-08 6.55e-08 
3303.76 6e-09 4.1e-08 
3302.95 1.35e-08 9.45e-08 
3301.99 4.25e-08 3.7e-08 
3301.09 8.5e-09 8.1e-08 
3300.33 3.65e-08 7.25e-08 
3299.67 1e-09 6.65e-08 
3299.01 4e-09 3.25e-08 
3298.45 1.65e-08 6.3e-08 
3297.94 8e-09 6.05e-08 
3297.43 2.4e-08 4.95e-08 
3296.92 1.05e-08 2.5e-08 
3296.34 1.45e-08 6.3e-08 
3295.73 1.3e-08 3.7e-08 
3295.14 3.1e-08 6.7e-08 
3294.58 2.55e-08 4.6e-08 
3294.07 1.15e-08 5.2e-08 
3293.57 -1.35e-08 4.65e-08 
3293.14 9.5e-09 7.2e-08 
3292.72 -1.65e-08 3.8e-08 
3292.29 -1e-09 6.25e-08 
3291.85 8.5e-09 4.7e-08 
3291.39 8e-09 4.4e-08 
3290.85 5e-10 3.25e-08 
3290.35 9.5e-09 4.85e-08 
3289.82 7.5e-09 5.2e-08 
3289.22 3e-08 4.45e-08 
3288.66 1.65e-08 7.6e-08 
3288.06 1.8e-08 5.4e-08 
3287.47 -1.2e-08 5.85e-08 
3286.83 -2e-09 6.3e-08 
3286.03 -2.45e-08 4.85e-08 
3285.22 9.5e-09 5.4e-08 
3284.35 -2e-08 6.25e-08 
3283.47 9.5e-09 2e-08 
3282.61 5e-10 4.2e-08 
3281.75 1.55e-08 2.9e-08 
3280.91 -2.2e-08 2.9e-08 
3280.06 8.5e-09 3.35e-08 
3279.18 1.95e-08 3.65e-08 
3278.17 2.3e-08 3.2e-08 
3277.1 1.2e-08 6.3e-08 
3276.06 4e-09 7.3e-08 
3275.06 5e-09 5.4e-08 
3274.01 -1e-08 4.15e-08 
3272.88 8e-09 7.5e-08 
3271.8 0 4.55e-08 
3270.78 5e-09 3.9e-08 
3269.83 2.5e-09 1.3e-08 
3269 7.5e-09 4.75e-08 
3268.14 -2e-08 5.3e-08 
3267.33 1.5e-08 3.45e-08 
3266.5 4.5e-09 1.05e-08 
3265.67 2.25e-08 5.05e-08 
3264.73 3.2e-08 3.1e-08 
3263.71 2.4e-08 6.85e-08 
3262.74 -3e-09 7.2e-08 
3261.72 5e-09 8.1e-08 
3260.71 -2e-08 5.4e-08 
3259.74 5e-10 5.1e-08 
3258.8 1.5e-09 4.9e-08 
3257.85 2.4e-08 1.2e-08 
3256.86 -4e-09 2.45e-08 
3255.89 2.1e-08 1.75e-08 
3254.94 9.5e-09 2.8e-08 
3253.92 2.6e-08 4.85e-08 
3252.89 8.5e-09 5.6e-08 
3251.83 1.2e-08 4.95e-08 
3250.78 4e-09 5.85e-08 
3249.74 1.05e-08 4.8e-08 
3248.68 0 6.8e-08 
3247.56 1.65e-08 5.85e-08 
3246.35 1.25e-08 2.8e-08 
3245.16 1.15e-08 6.65e-08 
3243.98 -5.5e-09 5.6e-08 
3242.96 -4e-09 2.8e-08 
3242.07 2.65e-08 5.5e-08 
3241.35 8e-09 3.2e-08 
3240.66 1e-08 7.25e-08 
3240.06 4.15e-08 3.05e-08 
3239.55 9.5e-09 7.35e-08 
3239.15 5e-09 4.7e-08 
3238.76 2.45e-08 5.5e-08 
3238.37 -1.15e-08 6.4e-08 
3237.9 1.8e-08 7.15e-08 
3237.43 3.5e-09 6.25e-08 
3236.93 5e-09 7.25e-08 
3236.39 -2.35e-08 6.55e-08 
3235.9 1.7e-08 6.2e-08 
3235.39 -5.5e-09 3.7e-08 
3234.91 3.8e-08 4.2e-08 
3234.35 1.05e-08 4.85e-08 
3233.73 0 5.3e-08 
3233.05 1.35e-08 5.3e-08 
3232.32 2.15e-08 7.6e-08 
3231.51 -2.25e-08 6.95e-08 
3230.61 2.55e-08 7.7e-08 
3229.7 -1.95e-08 6.9e-08 
3228.86 -2.3e-08 6.85e-08 
3228 -2.3e-08 2.5e-08 
3227.09 2.4e-08 4.25e-08 
3226.23 -1.35e-08 2.45e-08 
3225.37 -1.25e-08 4.2e-08 
3224.48 -2.2e-08 4.95e-08 
3223.62 2.9e-08 4.75e-08 
3222.82 -1e-09 7.8e-08 
3222 7e-09 6.1e-08 
3221.15 2e-08 4.05e-08 
3220.22 2.3e-08 7.2e-08 
3219.24 -4e-09 7.85e-08 
3218.17 2e-08 5.05e-08 
3216.99 -1e-09 7.25e-08 
3215.78 -2.5e-09 3.85e-08 
3214.61 -2.75e-08 4.5e-08 
3213.5 3.2e-08 5.5e-08 
3212.46 -2.5e-09 5.9e-08 
3211.52 5e-10 2.8e-08 
3210.59 2.4e-08 6.1e-08 
3209.72 -5.5e-09 5.65e-08 
3208.89 1.55e-08 6.7e-08 
3208.12 3.95e-08 1.35e-08 
3207.3 4.4e-08 7.95e-08 
3206.4 2.45e-08 3.35e-08 
3205.51 1.205e-07 2.9e-08 
3204.61 1.93e-07 -4.5e-09 
3203.6 3.135e-07 -3.65e-08 
3202.46 4.79e-07 -1.175e-07 
3201.28 6.69e-07 -1.78e-07 
3200.15 8.98e-07 -2.505e-07 
3199.11 1.1625e-06 -3.31e-07 
3198.14 1.436e-06 -4.255e-07 
3197.27 1.727e-06 -4.99e-07 
3196.49 2.0085e-06 -5.87e-07 
3195.77 2.2765e-06 -6.555e-07 
3195.16 2.563e-06 -7.555e-07 
3194.69 2.736e-06 -8e-07 
3194.32 2.9145e-06 -8.715e-07 
3193.93 3.0675e-06 -9.075e-07 
3193.57 3.125e-06 -9.485e-07 
3193.17 3.249e-06 -1.0035e-06 
3192.65 3.294e-06 -1.004e-06 
3192.11 3.3465e-06 -1.0435e-06 
3191.52 3.3895e-06 -1.058e-06 
3190.8 3.4265e-06 -1.0445e-06 
3190.02 3.441e-06 -1.0525e-06 
3189.18 3.458e-06 -1.0365e-06 
3188.26 3.472e-06 -1.0265e-06 
3187.32 3.544e-06 -1.041e-06 
3186.38 3.4905e-06 -1.07e-06 
3185.45 3.5245e-06 -1.0665e-06 
3184.6 3.488e-06 -1.0555e-06 
3183.73 3.518e-06 -1.0745e-06 
3182.81 3.511e-06 -1.072e-06 
3181.89 3.5225e-06 -1.072e-06 
3180.95 3.543e-06 -1.088e-06 
3180.06 3.53e-06 -1.082e-06 
3179.18 3.56e-06 -1.074e-06 
3178.36 3.537e-06 -1.0775e-06 
3177.54 3.5705e-06 -1.08e-06 
3176.76 3.5725e-06 -1.0935e-06 
3176.01 3.541e-06 -1.063e-06 
3175.22 3.575e-06 -1.0925e-06 
3174.39 3.5925e-06 -1.077e-06 
3173.54 3.561e-06 -1.0745e-06 
3172.63 3.5715e-06 -1.072e-06 
3171.63 3.579e-06 -1.09e-06 
3170.66 3.5825e-06 -1.0805e-06 
3169.72 3.5715e-06 -1.081e-06 
3168.77 3.57e-06 -1.0865e-06 
3167.86 3.574e-06 -1.079e-06 
3166.99 3.578e-06 -1.0925e-06 
3166.25 3.5785e-06 -1.082e-06 
3165.59 3.6285e-06 -1.103e-06 
3164.92 3.6e-06 -1.081e-06 
3164.29 3.627e-06 -1.0855e-06 
3163.63 3.5945e-06 -1.106e-06 
3162.99 3.618e-06 -1.101e-06 
3162.22 3.595e-06 -1.094e-06 
3161.36 3.6085e-06 -1.1085e-06 
3160.43 3.6215e-06 -1.1165e-06 
3159.48 3.6335e-06 -1.1165e-06 
3158.55 3.607e-06 -1.0885e-06 
3157.62 3.619e-06 -1.1095e-06 
3156.7 3.6e-06 -1.104e-06 
3155.82 3.6375e-06 -1.0925e-06 
3154.95 3.615e-06 -1.1115e-06 
3154.15 3.6165e-06 -1.0825e-06 
3153.36 3.6185e-06 -1.0955e-06 
3152.62 3.6045e-06 -1.119e-06 
3151.8 3.633e-06 -1.0905e-06 
3150.96 3.638e-06 -1.089e-06 
3150.2 3.6035e-06 -1.0925e-06 
3149.44 3.608e-06 -1.13e-06 
3148.69 3.621e-06 -1.099e-06 
3148.02 3.6375e-06 -1.1085e-06 
3147.48 3.6235e-06 -1.105e-06 
3147.03 3.656e-06 -1.115e-06 
3146.62 3.6395e-06 -1.1045e-06 
3146.21 3.647e-06 -1.114e-06 
3145.84 3.674e-06 -1.103e-06 
3145.47 3.6535e-06 -1.0795e-06 
3145.11 3.649e-06 -1.1095e-06 
3144.72 3.639e-06 -1.112e-06 
3144.26 3.643e-06 -1.094e-06 
3143.78 3.633e-06 -1.0935e-06 
3143.26 3.6525e-06 -1.1305e-06 
3142.68 3.633e-06 -1.107e-06 
3142.05 3.6545e-06 -1.1235e-06 
3141.33 3.665e-06 -1.1005e-06 
3140.52 3.664e-06 -1.1165e-06 
3139.59 3.618e-06 -1.1185e-06 
3138.61 3.6465e-06 -1.113e-06 
3137.64 3.6355e-06 -1.0915e-06 
3136.68 3.647e-06 -1.1065e-06 
3135.81 3.643e-06 -1.0765e-06 
3134.96 3.656e-06 -1.099e-06 
3134.12 3.633e-06 -1.0995e-06 
3133.33 3.6525e-06 -1.092e-06 
3132.61 3.6455e-06 -1.0985e-06 
3131.88 3.6285e-06 -1.122e-06 
3131.16 3.6685e-06 -1.108e-06 
3130.43 3.654e-06 -1.1055e-06 
3129.67 3.6395e-06 -1.105e-06 
3128.93 3.6625e-06 -1.1345e-06 
3128.23 3.6485e-06 -1.107e-06 
3127.45 3.638e-06 -1.132e-06 
3126.67 3.6725e-06 -1.102e-06 
3125.86 3.6555e-06 -1.111e-06 
3125.04 3.6385e-06 -1.1175e-06 
3124.22 3.648e-06 -1.096e-06 
3123.36 3.6365e-06 -1.086e-06 
3122.57 3.657e-06 -1.124e-06 
3121.83 3.639e-06 -1.1065e-06 
3121.09 3.6625e-06 -1.1265e-06 
3120.33 3.681e-06 -1.1135e-06 
3119.57 3.6525e-06 -1.1185e-06 
3118.85 3.6695e-06 -1.109e-06 
3118.14 3.6585e-06 -1.1375e-06 
3117.41 3.6525e-06 -1.112e-06 
3116.66 3.6355e-06 -1.099e-06 
3115.9 3.67e-06 -1.0955e-06 
3115.13 3.6535e-06 -1.1115e-06 
3114.35 3.6675e-06 -1.106e-06 
3113.6 3.6455e-06 -1.103e-06 
3112.87 3.6415e-06 -1.0975e-06 
3112.14 3.6635e-06 -1.123e-06 
3111.34 3.6755e-06 -1.1085e-06 
3110.51 3.6615e-06 -1.0835e-06 
3109.7 3.683e-06 -1.136e-06 
3108.83 3.645e-06 -1.1555e-06 
3107.96 3.68e-06 -1.1175e-06 
3107.08 3.675e-06 -1.1065e-06 
3106.22 3.671e-06 -1.1195e-06 
3105.37 3.6605e-06 -1.125e-06 
3104.6 3.6685e-06 -1.1365e-06 
3103.87 3.668e-06 -1.1395e-06 
3103.15 3.6775e-06 -1.121e-06 
3102.4 3.669e-06 -1.112e-06 
3101.69 3.678e-06 -1.129e-06 
3101 3.6455e-06 -1.116e-06 
3100.39 3.6725e-06 -1.1575e-06 
3099.76 3.65e-06 -1.092e-06 
3099.15 3.6615e-06 -1.131e-06 
3098.63 3.6755e-06 -1.1445e-06 
3098.19 3.675e-06 -1.136e-06 
3097.88 3.692e-06 -1.106e-06 
3097.65 3.651e-06 -1.113e-06 
3097.57 3.7035e-06 -1.1275e-06 
3097.58 3.6595e-06 -1.13e-06 
3097.69 3.6595e-06 -1.1315e-06 
3097.91 3.6735e-06 -1.121e-06 
3098.24 3.665e-06 -1.114e-06 
3098.62 3.664e-06 -1.1355e-06 
3099.01 3.6875e-06 -1.128e-06 
3099.41 3.665e-06 -1.1325e-06 
3099.82 3.6755e-06 -1.138e-06 
3100.24 3.686e-06 -1.1325e-06 
3100.72 3.682e-06 -1.0995e-06 
3101.19 3.6845e-06 -1.133e-06 
3101.66 3.7075e-06 -1.1345e-06 
3102.06 3.677e-06 -1.121e-06 
3102.45 3.6695e-06 -1.12e-06 
3102.8 3.621e-06 -1.103e-06 
3103.2 3.731e-06 -9.87e-07 
3103.59 3.6395e-06 -1.0605e-06 
3103.99 3.61e-06 -1.2065e-06 
3104.34 3.5215e-06 -9.91e-07 
3104.71 3.6365e-06 -1.232e-06 
3105.05 3.706e-06 -1.158e-06 
3105.49 3.7155e-06 -1.233e-06 
3105.94 3.5745e-06 -1.212e-06 
3106.41 3.586e-06 -1.297e-06 
3106.86 3.5955e-06 -1.154e-06 
3107.35 3.6055e-06 -1.192e-06 
3107.9 3.609e-06 -1.089e-06 
3108.37 3.75e-06 -1.084e-06 
3108.86 3.554e-06 -9.955e-07 
3109.27 3.7145e-06 -1.1725e-06 
3109.7 3.725e-06 -1.1315e-06 
3110.07 3.6825e-06 -1.126e-06 
3110.47 3.7395e-06 -1.0835e-06 
3110.97 3.683e-06 -1.134e-06 
3111.42 3.722e-06 -1.13e-06 
3111.88 3.68e-06 -1.1065e-06 
3112.3 3.616e-06 -1.102e-06 
3112.7 3.6225e-06 -1.1475e-06 
3113.18 3.681e-06 -1.1495e-06 
3113.68 3.652e-06 -1.097e-06 
3114.16 3.659e-06 -1.1245e-06 
3114.62 3.679e-06 -1.1425e-06 
3115.02 3.6955e-06 -1.128e-06 
3115.42 3.666e-06 -1.1085e-06 
3115.83 3.699e-06 -1.128e-06 
3116.26 3.628e-06 -1.0695e-06 
3116.74 3.595e-06 -1.136e-06 
3117.26 3.6745e-06 -1.113e-06 
3117.81 3.6595e-06 -1.125e-06 
3118.42 3.6835e-06 -1.118e-06 
3119.07 3.6665e-06 -1.097e-06 
3119.78 3.657e-06 -1.1395e-06 
3120.53 3.665e-06 -1.1145e-06 
3121.27 3.634e-06 -1.098e-06 
3121.98 3.6345e-06 -1.1145e-06 
3122.6 3.664e-06 -1.1235e-06 
3123.21 3.679e-06 -1.08e-06 
3123.74 3.6385e-06 -1.094e-06 
3124.2 3.6615e-06 -1.1005e-06 
3124.63 3.659e-06 -1.0915e-06 
3125 3.6615e-06 -1.127e-06 
3125.39 3.654e-06 -1.127e-06 
3125.75 3.6515e-06 -1.105e-06 
3126.15 3.642e-06 -1.116e-06 
3126.61 3.644e-06 -1.103e-06 
3127.14 3.6525e-06 -1.0905e-06 
3127.68 3.6305e-06 -1.137e-06 
3128.26 3.6595e-06 -1.118e-06 
3128.82 3.6395e-06 -1.122e-06 
3129.41 3.6475e-06 -1.0875e-06 
3130.08 3.649e-06 -1.119e-06 
3130.79 3.686e-06 -1.098e-06 
3131.59 3.6165e-06 -1.0985e-06 
3132.44 3.6785e-06 -1.1255e-06 
3133.32 3.6835e-06 -1.1155e-06 
3134.17 3.657e-06 -1.0985e-06 
3134.94 3.6625e-06 -1.108e-06 
3135.63 3.647e-06 -1.14e-06 
3136.16 3.651e-06 -1.0915e-06 
3136.78 3.63e-06 -1.189e-06 
3137.42 3.651e-06 -1.062e-06 
3138.03 3.63e-06 -1.11e-06 
3138.61 3.655e-06 -1.0755e-06 
3139.17 3.641e-06 -1.1095e-06 
3139.72 3.6375e-06 -1.116e-06 
3140.27 3.6425e-06 -1.107e-06 
3140.87 3.6385e-06 -1.104e-06 
3141.46 3.6635e-06 -1.098e-06 
3142.05 3.6595e-06 -1.088e-06 
3142.59 3.663e-06 -1.0965e-06 
3143.03 3.6795e-06 -1.096e-06 
3143.38 3.639e-06 -1.1145e-06 
3143.69 3.6545e-06 -1.1025e-06 
3144 3.6515e-06 -1.1325e-06 
3144.28 3.627e-06 -1.149e-06 
3144.54 3.686e-06 -1.105e-06 
3144.83 3.6595e-06 -1.1545e-06 
3145.1 3.675e-06 -1.073e-06 
3145.38 3.617e-06 -1.104e-06 
3145.66 3.64e-06 -1.146e-06 
3145.99 3.6535e-06 -1.1195e-06 
3146.4 3.657e-06 -1.125e-06 
3146.86 3.656e-06 -1.1255e-06 
3147.35 3.632e-06 -1.0885e-06 
3147.83 3.6445e-06 -1.1085e-06 
3148.34 3.6145e-06 -1.118e-06 
3148.87 3.633e-06 -1.114e-06 
3149.41 3.604e-06 -1.065e-06 
3149.95 3.6275e-06 -1.118e-06 
3150.49 3.669e-06 -1.1045e-06 
3151.01 3.6415e-06 -1.113e-06 
3151.5 3.6115e-06 -1.1475e-06 
3151.97 3.6325e-06 -1.0685e-06 
3152.45 3.63e-06 -1.114e-06 
3152.97 3.617e-06 -1.129e-06 
3153.56 3.6055e-06 -1.053e-06 
3154.18 3.6435e-06 -1.1585e-06 
3154.77 3.658e-06 -1.0535e-06 
3155.36 3.6735e-06 -1.115e-06 
3155.96 3.609e-06 -1.1e-06 
3156.48 3.623e-06 -1.087e-06 
3156.95 3.6135e-06 -1.095e-06 
3157.38 3.608e-06 -1.0925e-06 
3157.83 3.5915e-06 -1.163e-06 
3158.31 3.571e-06 -1.0975e-06 
3158.81 3.599e-06 -1.079e-06 
3159.28 3.625e-06 -1.0875e-06 
3159.78 3.64e-06 -1.11e-06 
3160.22 3.622e-06 -1.0965e-06 
3160.68 3.623e-06 -1.0985e-06 
3161.15 3.5925e-06 -1.1255e-06 
3161.65 3.6065e-06 -1.082e-06 
3162.17 3.6265e-06 -1.0925e-06 
3162.71 3.594e-06 -1.0885e-06 
3163.24 3.587e-06 -1.1235e-06 
3163.8 3.6235e-06 -1.0895e-06 
3164.42 3.5975e-06 -1.131e-06 
3165.05 3.567e-06 -1.0855e-06 
3165.65 3.6045e-06 -1.1235e-06 
3166.14 3.609e-06 -1.121e-06 
3166.61 3.5885e-06 -1.0995e-06 
3167.03 3.6525e-06 -1.0685e-06 
3167.43 3.5955e-06 -1.138e-06 
3167.84 3.6125e-06 -1.1005e-06 
3168.29 3.5695e-06 -1.103e-06 
3168.84 3.59e-06 -1.088e-06 
3169.49 3.6e-06 -1.0915e-06 
3170.17 3.6095e-06 -1.107e-06 
3170.87 3.5805e-06 -1.1015e-06 
3171.64 3.592e-06 -1.107e-06 
3172.41 3.5895e-06 -1.1145e-06 
3173.25 3.6135e-06 -1.0895e-06 
3174.06 3.5545e-06 -1.0925e-06 
3174.84 3.602e-06 -1.098e-06 
3175.61 3.5805e-06 -1.1095e-06 
3176.29 3.5815e-06 -1.074e-06 
3176.99 3.6115e-06 -1.0815e-06 
3177.65 3.5605e-06 -1.1105e-06 
3178.29 3.556e-06 -1.0675e-06 
3178.99 3.5915e-06 -1.104e-06 
3179.7 3.556e-06 -1.077e-06 
3180.43 3.583e-06 -1.0925e-06 
3181.14 3.567e-06 -1.087e-06 
3181.8 3.568e-06 -1.1e-06 
3182.45 3.551e-06 -1.0705e-06 
3183.15 3.5745e-06 -1.088e-06 
3183.83 3.568e-06 -1.0705e-06 
3184.51 3.549e-06 -1.095e-06 
3185.27 3.5475e-06 -1.0625e-06 
3185.99 3.551e-06 -1.0815e-06 
3186.7 3.521e-06 -1.063e-06 
3187.36 3.534e-06 -1.077e-06 
3187.97 3.5325e-06 -1.0685e-06 
3188.57 3.4995e-06 -1.066e-06 
3189.15 3.521e-06 -1.0575e-06 
3189.76 3.505e-06 -1.0825e-06 
3190.35 3.5e-06 -1.08e-06 
3191.03 3.487e-06 -1.083e-06 
3191.75 3.519e-06 -1.0615e-06 
3192.46 3.4705e-06 -1.086e-06 
3193.21 3.4835e-06 -1.03e-06 
3193.95 3.417e-06 -1.051e-06 
3194.67 3.424e-06 -1.039e-06 
3195.41 3.352e-06 -1.0215e-06 
3196.14 3.3465e-06 -9.985e-07 
3196.87 3.2415e-06 -9.95e-07 
3197.63 3.162e-06 -9.415e-07 
3198.36 3.0255e-06 -9.235e-07 
3199.09 2.9355e-06 -8.45e-07 
3199.84 2.7595e-06 -8.57e-07 
3200.62 2.6075e-06 -8.02e-07 
3201.37 2.4035e-06 -6.885e-07 
3202.09 2.2285e-06 -6.975e-07 
3202.77 2.031e-06 -5.875e-07 
3203.41 1.8275e-06 -5.355e-07 
3204.02 1.63e-06 -4.79e-07 
3204.59 1.46e-06 -4.325e-07 
3205.17 1.315e-06 -3.63e-07 
3205.81 1.1425e-06 -2.94e-07 
3206.44 9.945e-07 -2.77e-07 
3207.12 8.67e-07 -2.355e-07 
3207.82 6.96e-07 -1.655e-07 
3208.47 6.17e-07 -1.48e-07 
3209.2 4.595e-07 -1.09e-07 
